"rank","role","rule","hh","pool","engines","mined_frames","n_flagged_train","precision_train","precision_train_lcb","dollars_per_flag_train","mm_share_flags","mm_share_errors","mm_inflation","n_flagged_state","n_new_at_rank","n_error_cases_national","element_groups_to_75","nature_groups_to_75","found_in_case_record","share_overissuance","timing_at_certification","cause_agency"
1,"core","rawben_rel_max > 0.999 & total_deductions_by_hh_size > 589 & unc_rawben_rel_max > 0.156 & unc_rawben_rel_max <= 1","2-3","national","ranger","any_error",32,0.875,0.6838,251.75,0,0,0,1,1,28,"shelter deduction 0.45; dep care or child support deduction 0.20; medical deduction 0.20","wrong amount, known item 0.42; wrong include/exclude decision 0.35",0.4,1,0.775,0.6
2,"core","total_deductions_by_hh_size <= 293 & unc_rawben_rel_max > 1 & unc_rawben_rel_max <= 1.01 & unearned_by_hh_size > 334","1","national","ranger","any_error",70,0.7286,0.5919,145.9,0,0,0,3,3,51,"unearned income 0.80","wrong include/exclude decision 0.58; unreported source of income 0.23",0.454545454545455,0.980392156862745,0.545454545454545,0.606060606060606
3,"core","rawben_rel_max > 0.999 & total_deductions_by_hh_size > 347 & unc_rawben_rel_max <= 1 & unearned_by_hh_size > 130","2-3","national","ranger","any_error",70,0.7143,0.5769,166.06,0,0,0,3,2,50,"shelter deduction 0.55; medical deduction 0.16; unearned income 0.11","wrong amount, known item 0.41; wrong include/exclude decision 0.41",0.315068493150685,0.98,0.712328767123288,0.547945205479452
4,"core","gross_by_hh_size >= 839 & rawben_rel_max >= 1 & unc_rawben_rel_max < 1.01 & utilities < 361","1","national","xgboost","any_error",94,0.6596,0.54,119.13,0,0,0,6,6,62,"shelter deduction 0.63; utility allowance 0.26","wrong include/exclude decision 0.63; wrong amount, known item 0.14",0.319587628865979,1,0.618556701030928,0.536082474226804
5,"core","gross_by_hh_size < 814 & unc_rawben_rel_max >= 1.01 & unc_rawben_rel_max < 1.02 & unearned_by_hh_size >= 325","1","national","xgboost","any_error",257,0.5875,0.515,91.41,0,0,0,5,5,151,"unearned income 0.74; shelter deduction 0.16","wrong include/exclude decision 0.46; wrong amount, known item 0.22; unreported source of income 0.16",0.52073732718894,1,0.391705069124424,0.688073394495413
6,"core","earned_by_hh_size >= 540 & months_since_cert_n >= 5 & unc_rawben_rel_max >= 1.4 & utilities < 580","1","national","xgboost","any_error",44,0.6591,0.4839,146.25,0,0,0,2,2,29,"earned income 0.60; other element 0.15","change in circumstances 0.31; unreported source of income 0.21; wrong include/exclude decision 0.17; wrong amount, known item 0.12",0.25,1,0.270833333333333,0.354166666666667
7,"core","HH_size_n >= 3 & shelter_expenses_by_hh_size < 590 & total_deductions_by_hh_size >= 489 & unearned_by_hh_size >= 30","2-3","national","xgboost","any_error",39,0.6667,0.4806,171.79,0,0,0,1,1,26,"dep care or child support deduction 0.28; unearned income 0.26; earned income 0.21; shelter deduction 0.14","wrong include/exclude decision 0.36; wrong amount, known item 0.22; unreported source of income 0.14; other 0.14",0.172413793103448,0.884615384615385,0.637931034482759,0.482758620689655
8,"core","medical_deductions > 138 & shelter_expenses_by_hh_size > 904 & utilities <= 786","2-3","national","ranger","any_error",38,0.6579,0.4696,99.58,0,0,0,1,1,25,"shelter deduction 0.51; medical deduction 0.23; unearned income 0.20","wrong include/exclude decision 0.57; wrong amount, known item 0.29",0.342857142857143,0.92,0.628571428571429,0.571428571428571
9,"core","earned_by_hh_size >= 772 & unc_rawben_rel_max >= 1.4 & utilities < 580","1","national","xgboost","any_error",30,0.6667,0.4552,165.5,0,0,0,4,2,20,"earned income 0.56; other element 0.15; shelter deduction 0.15","unreported source of income 0.32; wrong include/exclude decision 0.21; change in circumstances 0.18; limits and thresholds 0.12",0.264705882352941,1,0.382352941176471,0.323529411764706
10,"core","gross_by_hh_size > 810 & rawben_rel_max > 0.864 & utilities <= 5","1","national","ranger","any_error",150,0.54,0.4456,103.83,0.0133,0,0,6,3,81,"shelter deduction 0.38; utility allowance 0.29; medical deduction 0.12","wrong include/exclude decision 0.62; wrong amount, known item 0.12; change in circumstances 0.12",0.335616438356164,0.987654320987654,0.547945205479452,0.479452054794521
11,"core","earned_by_hh_size >= 125 & earned_by_hh_size < 190 & shelter_expenses_by_hh_size >= 320 & unc_rawben_rel_max >= 1.08","4+","national","xgboost","any_error",66,0.5758,0.4339,177.64,0,0,0,2,2,38,"earned income 0.75; shelter deduction 0.10","unreported source of income 0.39; wrong amount, known item 0.16; wrong include/exclude decision 0.16; change in circumstances 0.14",0.470588235294118,0.973684210526316,0.568627450980392,0.490196078431373
12,"core","earned_by_hh_size >= 589 & earned_by_hh_size < 592 & gross_by_hh_size >= 20 & unc_rawben_rel_max >= 0.0819","1","national","xgboost","any_error",70,0.5714,0.4337,120.87,0,0,0,3,3,40,"earned income 0.61; other element 0.12; shelter deduction 0.10","wrong include/exclude decision 0.24; change in circumstances 0.22; unreported source of income 0.22; wrong amount, known item 0.16",0.26865671641791,0.975,0.388059701492537,0.26865671641791
13,"core","earned_by_hh_size >= 540 & months_since_cert_n >= 6 & unc_rawben_rel_max >= 1.32","1","national","xgboost","any_error",217,0.5115,0.4333,114.67,0,0,0,2,1,111,"earned income 0.64; other element 0.16","unreported source of income 0.27; change in circumstances 0.25; wrong include/exclude decision 0.15; wrong amount, known item 0.12",0.247191011235955,0.990990990990991,0.213483146067416,0.279329608938547
14,"core","bbce_state_i >= 1 & medical_deductions > 734 & shelter_expenses_by_hh_size > 18.5 & unc_rawben_rel_max <= 1.28","1","national","ranger","any_error",37,0.6216,0.4322,119.46,0,0,0,1,1,23,"medical deduction 0.63; shelter deduction 0.20","wrong include/exclude decision 0.60; wrong amount, known item 0.23",0.6,0.869565217391304,0.657142857142857,0.8
15,"core","earned_by_hh_size >= 580 & earned_by_hh_size < 630 & shelter_expenses_by_hh_size >= 999 & unc_rawben_rel_max >= 1.32","1","national","xgboost","any_error",133,0.5263,0.4266,110.8,0,0,0,5,3,70,"earned income 0.65; other element 0.14","unreported source of income 0.26; change in circumstances 0.22; wrong amount, known item 0.17; wrong include/exclude decision 0.17",0.267857142857143,0.985714285714286,0.392857142857143,0.303571428571429
16,"core","earned_by_hh_size >= 535 & shelter_expenses_by_hh_size < 925 & unc_rawben_rel_max >= 1.4","1","national","xgboost","any_error",61,0.5738,0.4265,131.8,0,0,0,2,1,35,"earned income 0.63; other element 0.13","change in circumstances 0.24; unreported source of income 0.22; wrong amount, known item 0.19; wrong include/exclude decision 0.15",0.39622641509434,1,0.566037735849057,0.407407407407407
17,"core","earned_by_hh_size > 444 & unc_rawben_rel_max > 1.34 & utilities <= 42","1","national","ranger","any_error",42,0.5952,0.4182,147.64,0,0,0,2,2,25,"earned income 0.62; shelter deduction 0.21","wrong amount, known item 0.33; wrong include/exclude decision 0.26; unreported source of income 0.21",0.435897435897436,1,0.487179487179487,0.487179487179487
18,"core","earned_by_hh_size >= 65 & unc_rawben_rel_max >= 1.08 & unc_rawben_rel_max < 1.09","4+","national","xgboost","any_error",137,0.5109,0.4131,163.09,0,0,0,3,3,70,"earned income 0.77","unreported source of income 0.31; wrong include/exclude decision 0.22; wrong amount, known item 0.20; change in circumstances 0.13",0.440860215053763,0.985714285714286,0.634408602150538,0.526881720430108
19,"core","bbce_state_i >= 1 & medical_deductions > 625 & unc_rawben_rel_max <= 1.24 & unearned_by_hh_size > 288","1","national","ranger","any_error",67,0.5522,0.4124,102.13,0,0,0,2,1,37,"medical deduction 0.59; shelter deduction 0.20","wrong include/exclude decision 0.56; wrong amount, known item 0.25",0.610169491525424,0.891891891891892,0.644067796610169,0.745762711864407
20,"core","gross_by_hh_size >= 768 & rawben_rel_max >= 0.639 & unearned_by_hh_size >= 155 & unearned_by_hh_size < 513","2-3","national","xgboost","any_error",41,0.5854,0.4069,141.44,0,0,0,4,4,24,"earned income 0.35; unearned income 0.26; shelter deduction 0.21","wrong amount, known item 0.35; wrong include/exclude decision 0.21; unreported source of income 0.21",0.205882352941176,0.791666666666667,0.529411764705882,0.352941176470588
21,"core","rawben_rel_max > 0.991 & shelter_expenses_by_hh_size > 1650 & unc_rawben_rel_max <= 1.05 & utilities <= 997","1","national","ranger","any_error",150,0.4933,0.4003,100.91,0,0,0,7,6,74,"unearned income 0.42; shelter deduction 0.39","wrong include/exclude decision 0.43; unreported source of income 0.24; wrong amount, known item 0.19",0.315789473684211,0.986486486486487,0.631578947368421,0.416666666666667
22,"core","earned_by_hh_size > 693 & shelter_expenses_by_hh_size <= 476 & total_deductions_by_hh_size > 441","4+","national","ranger","any_error",50,0.56,0.3989,124.56,0,0,0,2,2,28,"dep care or child support deduction 0.38; earned income 0.31; shelter deduction 0.17","wrong amount, known item 0.50; wrong include/exclude decision 0.29",0.288461538461538,0.785714285714286,0.730769230769231,0.403846153846154
23,"core","gross_by_hh_size >= 2080 & shelter_expenses_by_hh_size >= 2340 & total_deductions_by_hh_size >= 1040","1","national","xgboost","any_error",48,0.5625,0.3982,95.85,0.1042,0.1852,0.1042,2,1,27,"shelter deduction 0.31; earned income 0.29; unearned income 0.17","wrong amount, known item 0.33; wrong include/exclude decision 0.31; unreported source of income 0.17",0.380952380952381,0.888888888888889,0.476190476190476,0.476190476190476
24,"core","bbce_state_i >= 1 & gross_by_hh_size < 936 & shelter_expenses_by_hh_size >= 1730 & unc_rawben_rel_max < 1.38","1","national","xgboost","any_error",80,0.525,0.3977,116.84,0.0125,0.0238,0.0125,6,3,42,"earned income 0.57; unearned income 0.30","unreported source of income 0.44; wrong amount, known item 0.20; wrong include/exclude decision 0.19",0.169811320754717,0.976190476190476,0.415094339622642,0.277777777777778
25,"core","earned_by_hh_size > 364 & earned_by_hh_size <= 663 & unc_rawben_rel_max > 1.33 & unc_rawben_rel_max <= 1.37","1","national","ranger","any_error",280,0.4643,0.3963,100.58,0,0,0,12,6,130,"earned income 0.68; shelter deduction 0.12","unreported source of income 0.30; change in circumstances 0.20; wrong include/exclude decision 0.19; wrong amount, known item 0.17",0.238578680203046,0.984615384615385,0.401015228426396,0.269035532994924
26,"core","gross_by_hh_size > 964 & unc_rawben_rel_max > 0.612 & unearned_by_hh_size > 175 & utilities <= 29.5","1","national","ranger","any_error",147,0.4898,0.396,84.54,0.0068,0,0,3,2,72,"shelter deduction 0.39; utility allowance 0.29; medical deduction 0.17","wrong include/exclude decision 0.63; wrong amount, known item 0.16",0.302325581395349,0.916666666666667,0.581395348837209,0.534883720930233
27,"core","earned_by_hh_size >= 164 & shelter_expenses_by_hh_size >= 432 & unc_rawben_rel_max >= 1.07","4+","national","xgboost","any_error",34,0.5882,0.3934,175.44,0,0,0,2,2,20,"earned income 0.80","unreported source of income 0.48; wrong amount, known item 0.16; change in circumstances 0.12",0.36,1,0.56,0.36
28,"core","gross_by_hh_size > 1200 & unc_rawben_rel_max > 0.384 & utilities <= 16","1","national","ranger","any_error",103,0.5049,0.3929,87.66,0.0388,0.0577,0.0291,1,1,52,"shelter deduction 0.31; utility allowance 0.26; earned income 0.16; medical deduction 0.14","wrong include/exclude decision 0.56; wrong amount, known item 0.19",0.311827956989247,0.903846153846154,0.591397849462366,0.451612903225806
29,"core","earned_by_hh_size > 0.5 & earned_by_hh_size <= 4 & rawben_rel_max <= 0.997 & total_deductions_by_hh_size > 144","1","national","ranger","any_error",51,0.549,0.3901,68.86,0,0,0,1,1,28,"earned income 0.76","unreported source of income 0.33; change in circumstances 0.27; wrong include/exclude decision 0.15",0.303030303030303,0.964285714285714,0.333333333333333,0.454545454545455
30,"core","months_since_cert_n < 7 & rawben_rel_max >= 0.0871 & shelter_expenses_by_hh_size >= 948 & unearned_by_hh_size >= 986","2-3","national","xgboost","any_error",62,0.5323,0.3883,78.45,0,0,0,2,1,33,"shelter deduction 0.43; unearned income 0.34","wrong include/exclude decision 0.45; wrong amount, known item 0.32",0.386363636363636,0.818181818181818,0.931818181818182,0.613636363636364
31,"core","gross_by_hh_size > 1600 & shelter_expenses_by_hh_size > 2080 & utilities <= 664","1","national","ranger","any_error",58,0.5345,0.3858,102.81,0.069,0.129,0.069,6,3,31,"unearned income 0.24; earned income 0.24; shelter deduction 0.22; utility allowance 0.11","wrong include/exclude decision 0.42; unreported source of income 0.27; wrong amount, known item 0.18",0.288888888888889,0.838709677419355,0.444444444444444,0.422222222222222
32,"core","HH_size_n >= 6 & months_since_cert_n >= 3 & total_deductions_by_hh_size >= 269","4+","national","xgboost","any_error",43,0.5581,0.3855,160.77,0.0233,0.0417,0.0233,2,1,24,"earned income 0.39; dep care or child support deduction 0.24; shelter deduction 0.18","wrong amount, known item 0.33; wrong include/exclude decision 0.24; method or computation 0.15; household composition 0.09",0.515151515151515,0.791666666666667,0.696969696969697,0.575757575757576
33,"core","rawben_rel_max >= 0.193 & shelter_expenses_by_hh_size >= 578 & unearned_by_hh_size >= 946 & utilities < 511","2-3","national","xgboost","any_error",103,0.4951,0.3837,72.94,0,0,0,1,1,51,"shelter deduction 0.35; unearned income 0.27; medical deduction 0.20","wrong include/exclude decision 0.50; wrong amount, known item 0.18; unreported source of income 0.12",0.25609756097561,0.882352941176471,0.682926829268293,0.5
